iter	Passed	Remaining
445	1137	1412
446	1139	1409
447	1140	1405
448	1142	1402
449	1145	1399
450	1147	1396
451	1149	1394
452	1151	1390
453	1153	1387
454	1155	1383
455	1157	1380
456	1159	1378
457	1161	1374
458	1163	1371
459	1165	1368
460	1167	1364
461	1169	1361
462	1171	1358
463	1172	1354
464	1174	1351
465	1177	1349
466	1179	1346
467	1181	1343
468	1183	1339
469	1185	1336
470	1187	1333
471	1188	1329
472	1190	1326
473	1193	1324
474	1195	1321
475	1197	1318
476	1199	1315
477	1201	1312
478	1203	1308
479	1205	1305
480	1207	1303
481	1209	1300
482	1212	1297
483	1214	1294
484	1216	1291
485	1218	1288
486	1220	1285
487	1223	1283
488	1226	1281
489	1228	1278
490	1230	1275
491	1233	1273
492	1235	1270
493	1237	1267
494	1241	1266
495	1247	1267
496	1249	1264
497	1251	1262
498	1254	1259
499	1256	1256
500	1259	1254
501	1262	1252
502	1264	1249
503	1266	1246
504	1268	1243
505	1270	1240
506	1273	1238
507	1276	1235
508	1278	1233
509	1280	1230
510	1283	1227
511	1285	1225
512	1288	1222
513	1292	1221
514	1296	1221
515	1300	1219
516	1303	1217
517	1306	1215
518	1309	1213
519	1312	1211
520	1314	1208
521	1316	1205
522	1319	1203
523	1321	1200
524	1323	1197
525	1325	1194
526	1327	1191
527	1329	1188
528	1330	1184
529	1332	1181
530	1334	1178
531	1337	1176
532	1339	1173
533	1341	1170
534	1343	1168
535	1345	1165
536	1348	1162
537	1350	1159
538	1352	1156
539	1354	1153
540	1356	1151
541	1359	1148
542	1360	1145
543	1362	1142
544	1364	1139
545	1366	1136
546	1368	1133
547	1370	1130
548	1372	1127
549	1373	1124
550	1376	1121
551	1378	1118
552	1380	1115
553	1382	1113
554	1385	1110
555	1387	1107
556	1389	1105
557	1392	1102
558	1396	1101
559	1398	1098
560	1400	1095
561	1402	1093
562	1405	1090
563	1407	1087
564	1409	1085
565	1411	1082
566	1414	1079
567	1416	1077
568	1418	1074
569	1420	1071
570	1422	1068
571	1423	1065
572	1425	1062
573	1428	1059
574	1430	1057
575	1432	1054
576	1435	1052
577	1436	1049
578	1438	1046
579	1441	1043
580	1443	1041
581	1446	1038
582	1448	1036
583	1450	1033
584	1452	1030
585	1454	1027
586	1455	1024
587	1457	1021
588	1459	1018
589	1461	1015
590	1463	1012
591	1465	1009
592	1467	1006
593	1469	1004
594	1470	1001
595	1473	998
596	1475	996
597	1478	993
598	1480	990
599	1481	987
600	1483	984
601	1485	982
602	1487	979
603	1489	976
604	1491	973
605	1493	971
606	1495	968
607	1497	965
608	1499	962
609	1501	959
610	1503	956
611	1505	954
612	1507	951
613	1510	949
614	1512	946
615	1514	944
616	1516	941
617	1518	938
618	1521	936
619	1524	934
620	1526	931
621	1528	928
622	1530	926
623	1532	923
624	1533	920
625	1536	917
626	1538	915
627	1541	912
628	1543	910
629	1545	907
630	1547	904
631	1549	902
632	1551	899
633	1552	896
634	1555	893
635	1557	891
636	1560	889
637	1562	886
638	1564	883
639	1566	881
640	1568	878
641	1571	876
642	1573	873
643	1575	870
644	1576	867
645	1578	865
646	1581	862
647	1583	860
648	1586	858
649	1589	855
650	1592	853
651	1596	852
652	1602	851
653	1605	849
654	1608	847
655	1612	845
656	1615	843
657	1621	842
658	1624	840
659	1627	838
660	1630	836
661	1634	834
662	1638	832
663	1640	830
664	1643	828
665	1647	826
666	1651	824
667	1653	821
668	1657	820
669	1660	817
670	1665	816
671	1668	814
672	1670	811
673	1675	810
674	1679	808
675	1683	806
676	1686	804
677	1689	802
678	1693	800
679	1696	798
680	1700	796
681	1703	794
682	1705	791
683	1709	789
684	1712	787
685	1714	784
686	1716	781
687	1717	779
688	1719	776
689	1721	773
690	1723	770
691	1725	767
692	1731	766
693	1734	764
694	1736	762
695	1739	759
696	1743	757
697	1745	755
698	1748	752
699	1751	750
700	1753	748
701	1756	745
702	1759	743
703	1760	740
704	1762	737
705	1764	734
706	1766	732
707	1769	729
708	1771	727
709	1774	724
710	1776	722
711	1779	719
712	1781	717
713	1784	714
714	1787	712
715	1790	710
716	1793	707
717	1795	705
718	1797	702
719	1798	699
720	1800	696
721	1803	694
722	1806	691
723	1808	689
724	1810	686
725	1812	684
726	1814	681
727	1816	678
728	1818	676
729	1821	673
730	1823	670
731	1825	668
732	1827	665
733	1828	662
734	1830	660
735	1833	657
736	1835	655
737	1837	652
738	1839	649
739	1841	646
740	1843	644
741	1845	641
742	1847	638
743	1849	636
744	1851	633
745	1853	631
746	1855	628
747	1857	625
748	1859	622
749	1861	620
750	1863	617
751	1865	615
752	1867	612
753	1869	609
754	1871	607
755	1873	604
756	1875	602
757	1877	599
758	1879	596
759	1881	594
760	1883	591
761	1885	588
762	1887	586
763	1889	583
764	1891	581
765	1893	578
766	1895	575
767	1897	573
768	1900	570
769	1901	568
770	1903	565
771	1905	562
772	1907	560
773	1909	557
774	1911	554
775	1913	552
776	1915	549
777	1917	547
778	1919	544
779	1921	541
780	1923	539
781	1925	536
782	1927	534
783	1929	531
784	1931	529
785	1933	526
786	1935	523
787	1938	521
788	1940	518
789	1943	516
790	1945	514
791	1947	511
792	1949	508
793	1950	506
794	1952	503
795	1954	500
796	1956	498
797	1959	495
798	1961	493
799	1963	490
800	1965	488
801	1967	485
802	1969	483
803	1971	480
804	1973	478
805	1976	475
806	1977	473
807	1979	470
808	1981	467
809	1983	465
810	1985	462
811	1987	460
812	1989	457
813	1992	455
814	1993	452
815	1995	450
816	1997	447
817	1999	444
818	2001	442
819	2003	439
820	2005	437
821	2007	434
822	2009	432
823	2011	429
824	2013	427
825	2015	424
826	2017	422
827	2019	419
828	2022	417
829	2024	414
830	2026	412
831	2028	409
832	2030	407
833	2032	404
834	2035	402
835	2037	399
836	2039	397
837	2041	394
838	2043	392
839	2045	389
840	2047	387
841	2050	384
842	2051	382
843	2054	379
844	2056	377
845	2057	374
846	2059	372
847	2061	369
848	2064	367
849	2066	364
850	2069	362
851	2071	359
852	2073	357
853	2074	354
854	2076	352
855	2078	349
856	2080	347
857	2082	344
858	2085	342
859	2087	339
860	2089	337
861	2090	334
862	2092	332
863	2094	329
864	2096	327
865	2099	324
866	2100	322
867	2103	319
868	2105	317
869	2107	314
870	2108	312
871	2110	309
872	2112	307
873	2114	304
874	2117	302
875	2118	299
876	2121	297
877	2123	295
878	2125	292
879	2127	290
880	2129	287
881	2131	285
882	2133	282
883	2135	280
884	2136	277
885	2139	275
886	2141	272
887	2143	270
888	2145	267
889	2148	265
890	2149	263
891	2151	260
892	2153	258
893	2155	255
894	2157	253
895	2160	250
896	2162	248
897	2164	245
898	2166	243
899	2167	240
900	2169	238
901	2171	235
902	2173	233
903	2175	231
904	2178	228
905	2180	226
906	2182	223
907	2184	221
908	2186	218
909	2188	216
910	2190	214
911	2193	211
912	2195	209
913	2197	206
914	2199	204
915	2200	201
916	2202	199
917	2204	196
918	2206	194
919	2209	192
920	2211	189
921	2212	187
922	2214	184
923	2216	182
924	2218	179
925	2220	177
926	2223	175
927	2225	172
928	2227	170
929	2228	167
930	2230	165
931	2233	162
932	2235	160
933	2237	158
934	2240	155
935	2241	153
936	2244	150
937	2246	148
938	2248	146
939	2250	143
940	2252	141
941	2254	138
942	2256	136
943	2258	133
944	2260	131
945	2262	129
946	2264	126
947	2266	124
948	2268	121
949	2270	119
950	2272	117
951	2274	114
952	2276	112
953	2278	109
954	2280	107
955	2283	105
956	2285	102
957	2287	100
958	2289	97
959	2291	95
960	2292	93
961	2294	90
962	2296	88
963	2298	85
964	2301	83
965	2302	81
966	2304	78
967	2306	76
968	2308	73
969	2310	71
970	2312	69
971	2314	66
972	2316	64
973	2318	61
974	2320	59
975	2322	57
976	2324	54
977	2326	52
978	2328	49
979	2330	47
980	2332	45
981	2334	42
982	2336	40
983	2338	38
984	2340	35
985	2342	33
986	2345	30
987	2347	28
988	2349	26
989	2350	23
990	2352	21
991	2354	18
992	2357	16
993	2360	14
994	2364	11
995	2366	9
996	2369	7
997	2372	4
998	2374	2
999	2377	0
